Best Full Bound,Test Error,Train Error,Norm Squared U,Norm Squared V,Number Parameters,Best Prior Bound,Best Prior Sigma U,Best Prior Sigma V,Stochastic Bnd Loss,Stochastic Test Loss,Beta,Step Size,Layer Width,Batch Size,Momentum,CE Stopping Value,Prior Examples,Dataset,Model Type,Sigma 2 Grid,Sigma 1 Grid,Init Key,KL Extra
1.0216087,0.15150005,0.13206667,92.098564,65.96163,39700,0.60464025,0.07,0.06,0.19966666,0.21779999,5.0,0.003,50,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.98922765,0.15170002,0.1343,74.666,52.819565,79400,0.5895014,0.07,0.05,0.20333333,0.2214,5.0,0.003,100,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.99277204,0.14770001,0.13156664,69.02075,49.290417,158800,0.6046106,0.08,0.05,0.21170834,0.2254,5.0,0.003,200,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.9840826,0.14700001,0.13136667,54.07282,38.73495,317600,0.60091263,0.06,0.05,0.2015,0.219,5.0,0.003,400,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.9890938,0.1458,0.12786669,46.44123,32.558304,635200,0.6201023,0.06,0.05,0.20808333,0.22929999,5.0,0.003,800,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.9796649,0.14770001,0.12841666,30.849924,22.798363,1270400,0.6392496,0.06,0.05,0.23679167,0.247,5.0,0.003,1600,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
1.0145328,0.15080005,0.13260001,87.00664,63.196213,39700,0.596016,0.07,0.06,0.20408334,0.2172,5.0,0.001,50,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.9837701,0.1516,0.13576669,70.05605,50.13288,79400,0.577923,0.07,0.05,0.20445833,0.2189,5.0,0.001,100,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.98673385,0.14900005,0.1328333,63.97302,46.157246,158800,0.59823895,0.08,0.05,0.214625,0.2232,5.0,0.001,200,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.9748665,0.14710003,0.13238335,50.429726,36.251717,317600,0.5898296,0.06,0.05,0.20591666,0.2209,5.0,0.001,400,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.9825285,0.14570004,0.12868333,43.117664,30.37611,635200,0.61056036,0.06,0.05,0.21479167,0.22459999,5.0,0.001,800,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.97909606,0.1473,0.12893331,29.330086,21.720537,1270400,0.6306567,0.05,0.05,0.22504166,0.2375,5.0,0.001,1600,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.9963087,0.14470005,0.13081664,162.21707,73.657135,39700,0.68628687,0.1,0.08,0.19341667,0.20809999,5.0,0.1,50,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
1.0560894,0.1401,0.12084997,207.04535,92.92174,79400,0.75630695,0.11,0.1,0.20058332,0.2136,5.0,0.1,100,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
1.0818489,0.14340001,0.12338334,193.91405,95.83756,158800,0.7855198,0.1,0.08,0.19624999,0.2076,5.0,0.1,200,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
1.0627847,0.14500004,0.12613332,147.09091,76.49487,317600,0.747114,0.09,0.07,0.19079167,0.21239999,5.0,0.1,400,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
1.0980444,0.1437,0.12553334,134.25386,76.57388,635200,0.79189104,0.08,0.07,0.196375,0.2128,5.0,0.1,800,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
1.1795509,0.14360005,0.123049974,134.72401,76.6991,1270400,0.85898983,0.09,0.07,0.23099999,0.24569999,5.0,0.1,1600,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.97169465,0.15310001,0.13561666,104.96831,62.79742,39700,0.61584383,0.09,0.07,0.20066667,0.2198,5.0,0.03,50,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.960615,0.14680004,0.13115,102.09614,61.293427,79400,0.5987652,0.09,0.07,0.19808333,0.2165,5.0,0.03,100,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.94777024,0.1476,0.13308334,81.249275,54.107872,158800,0.6084577,0.09,0.06,0.200625,0.21869999,5.0,0.03,200,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.966989,0.14590001,0.13136667,77.706,49.07255,317600,0.62961143,0.07,0.07,0.19608334,0.2112,5.0,0.03,400,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.9627623,0.14950001,0.13316667,60.302864,41.867294,635200,0.6340614,0.06,0.07,0.19633333,0.20989999,5.0,0.03,800,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.97677106,0.15140003,0.13564998,48.11533,33.309536,1270400,0.68543565,0.07,0.06,0.21904166,0.2342,5.0,0.03,1600,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
1.0041039,0.15400004,0.13406664,88.5706,58.261757,39700,0.5938456,0.08,0.05,0.20608333,0.2223,5.0,0.01,50,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.98288286,0.14860004,0.13221663,85.06078,55.381107,79400,0.59342635,0.08,0.05,0.19783333,0.2206,5.0,0.01,100,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.97690326,0.14710003,0.13221663,69.08824,48.722218,158800,0.59727824,0.07,0.05,0.19704166,0.2135,5.0,0.01,200,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.9806608,0.14920002,0.13113332,59.511337,39.850388,317600,0.6086957,0.06,0.05,0.19745833,0.21579999,5.0,0.01,400,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.9749647,0.14670002,0.12953335,46.702377,33.905884,635200,0.6229241,0.06,0.05,0.20475,0.21779999,5.0,0.01,800,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.97327363,0.14660001,0.12729996,34.685932,25.216934,1270400,0.6374049,0.06,0.05,0.22041667,0.2356,5.0,0.01,1600,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
1.0159587,0.15440005,0.13386667,86.4214,58.1988,39700,0.6015588,0.06,0.05,0.19158334,0.21239999,5.0,0.003,50,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
1.003362,0.14740002,0.12981665,83.74078,55.671814,79400,0.60265076,0.08,0.05,0.20691666,0.2199,5.0,0.003,100,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.99404997,0.14720005,0.13071668,67.90445,48.32085,158800,0.61590546,0.09,0.06,0.22983333,0.2399,5.0,0.003,200,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.9945522,0.14970005,0.13081664,57.313473,38.597248,317600,0.6121454,0.07,0.06,0.21841666,0.23269999,5.0,0.003,400,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.9877458,0.1473,0.1299333,44.522224,32.29284,635200,0.6194166,0.06,0.05,0.2135,0.2306,5.0,0.003,800,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.9814683,0.148,0.12761664,32.44867,23.538853,1270400,0.6376053,0.06,0.05,0.22916667,0.2426,5.0,0.003,1600,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
1.0127757,0.15360004,0.13435,82.38453,56.015564,39700,0.5909414,0.06,0.05,0.197375,0.2173,5.0,0.001,50,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
1.0018549,0.14700001,0.1304,79.586464,53.44909,79400,0.5959441,0.08,0.06,0.21166666,0.23079999,5.0,0.001,100,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.99204534,0.14710003,0.13199997,63.58534,45.604023,158800,0.5950322,0.07,0.05,0.20595834,0.2206,5.0,0.001,200,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.985433,0.14990002,0.1322,53.590935,36.21797,317600,0.59908354,0.06,0.05,0.20679167,0.2242,5.0,0.001,400,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.98163784,0.1469,0.12996668,41.87443,30.438208,635200,0.6126478,0.06,0.05,0.21525,0.23099999,5.0,0.001,800,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.9706741,0.14890003,0.12895,29.231571,21.366522,1270400,0.62670064,0.06,0.05,0.23829167,0.2479,5.0,0.001,1600,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
1.0762926,0.1426,0.12496668,250.07343,98.590004,39700,0.758283,0.11,0.09,0.19391666,0.20989999,5.0,0.1,50,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",6,1024000
1.0158757,0.14290005,0.12739998,163.65326,81.89505,79400,0.70372504,0.1,0.06,0.18766667,0.20879999,5.0,0.1,100,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",6,1024000
1.0424101,0.1462,0.12599999,157.39311,80.3397,158800,0.71206146,0.1,0.07,0.19895834,0.2164,5.0,0.1,200,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",6,1024000
1.0616843,0.14230001,0.1266833,144.338,80.082695,317600,0.747186,0.08,0.08,0.19049999,0.2076,5.0,0.1,400,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",6,1024000
1.1106681,0.1426,0.12546664,138.71019,80.1558,635200,0.7930317,0.08,0.08,0.20225,0.22119999,5.0,0.1,800,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",6,1024000
1.1730087,0.14110005,0.12175,133.48492,74.181946,1270400,0.869262,0.07,0.07,0.2025,0.22739999,5.0,0.1,1600,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",6,1024000
0.953884,0.15240002,0.13416666,104.3315,61.718025,39700,0.61069137,0.09,0.06,0.197375,0.2156,5.0,0.03,50,200,0.9,0.3,36000,fashion,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",6,1024000
