Best Full Bound,Test Error,Train Error,Norm Squared U,Norm Squared V,Number Parameters,Best Prior Bound,Best Prior Sigma U,Best Prior Sigma V,Stochastic Bnd Loss,Stochastic Test Loss,Beta,Step Size,Layer Width,Batch Size,Momentum,CE Stopping Value,Prior Examples,Dataset,Train Size,Model Type,Sigma 2 Grid,Sigma 1 Grid,Init Key,KL Extra
0.73444617,0.03460002,0.030983329,96.169525,58.510807,317600,0.32718828,0.08,0.06,0.077708334,0.0876,5.0,0.1,400,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.77829194,0.035000026,0.029649973,89.4409,52.06493,635200,0.3524039,0.07,0.06,0.08454166,0.0859,5.0,0.1,800,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.780058,0.039800048,0.03219998,57.81717,34.81219,1270400,0.3751056,0.06,0.05,0.094916664,0.096099995,5.0,0.1,1600,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.7683275,0.03430003,0.030600011,140.5108,99.512184,39700,0.36174408,0.09,0.06,0.07841667,0.0817,5.0,0.03,50,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.75453424,0.037100017,0.03183335,125.26525,81.234535,79400,0.33845374,0.08,0.07,0.07829167,0.079399996,5.0,0.03,100,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.73502654,0.035899997,0.0315333,111.08774,72.367004,158800,0.3182303,0.08,0.07,0.07716667,0.081099994,5.0,0.03,200,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.73460776,0.035000026,0.031316638,95.418976,58.150303,317600,0.32874668,0.08,0.06,0.08316667,0.0843,5.0,0.03,400,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.77899474,0.03460002,0.0297333,88.614624,51.656563,635200,0.35458702,0.07,0.06,0.08,0.0867,5.0,0.03,800,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.7795962,0.04070002,0.032299995,56.96038,34.356632,1270400,0.37522376,0.06,0.05,0.093625,0.0986,5.0,0.03,1600,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.7683984,0.03460002,0.030583322,140.25594,99.45273,39700,0.3627697,0.09,0.06,0.079375,0.083,5.0,0.01,50,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.75480014,0.037200034,0.03183335,125.10272,81.19143,79400,0.34182006,0.08,0.08,0.080125,0.0837,5.0,0.01,100,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.7349642,0.036200047,0.031433344,110.771866,72.21881,158800,0.31977594,0.08,0.07,0.079958335,0.0823,5.0,0.01,200,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.73456573,0.035100043,0.031416655,95.11125,57.996414,317600,0.32849142,0.08,0.06,0.08208333,0.083,5.0,0.01,400,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.7788508,0.034800053,0.029699981,88.309616,51.505524,635200,0.35443205,0.07,0.06,0.080291666,0.086899996,5.0,0.01,800,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.7793414,0.04070002,0.032383323,56.67288,34.20491,1270400,0.37452936,0.06,0.05,0.0945,0.0968,5.0,0.01,1600,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.7792363,0.032299995,0.028599977,153.3583,108.30459,39700,0.376919,0.09,0.08,0.07941666,0.082899995,5.0,0.1,50,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.75016177,0.035899997,0.029216647,131.30177,86.80881,79400,0.33642176,0.08,0.06,0.070083335,0.0752,5.0,0.1,100,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.7420059,0.035000026,0.030283332,112.734856,73.209045,158800,0.3197433,0.08,0.06,0.076124996,0.079799995,5.0,0.1,200,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.7403017,0.036900043,0.03096664,94.94136,58.070312,317600,0.3310391,0.08,0.07,0.084875,0.091,5.0,0.1,400,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.7534471,0.036900043,0.03276664,76.43621,46.386856,635200,0.34154245,0.06,0.05,0.074125,0.0771,5.0,0.1,800,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.77790076,0.03790003,0.031433344,60.39785,35.698242,1270400,0.37395903,0.06,0.05,0.091583334,0.0903,5.0,0.1,1600,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.77947825,0.03250003,0.028733313,152.23196,107.9294,39700,0.37811434,0.09,0.08,0.080583334,0.0853,5.0,0.03,50,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.7522836,0.036000013,0.029266655,131.06856,86.90325,79400,0.33716086,0.08,0.06,0.07079167,0.073699996,5.0,0.03,100,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.74181074,0.03550005,0.030449986,111.50201,72.561905,158800,0.317362,0.08,0.06,0.074875,0.0753,5.0,0.03,200,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.7403812,0.037,0.03125,94.18545,57.70685,317600,0.33106476,0.08,0.07,0.08829167,0.0892,5.0,0.03,400,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.7536521,0.037100017,0.032949984,75.48091,45.88115,635200,0.34068304,0.06,0.05,0.076458335,0.078499995,5.0,0.03,800,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.7779242,0.038100004,0.031700015,59.860584,35.41877,1270400,0.3756811,0.06,0.05,0.09216666,0.094,5.0,0.03,1600,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.7797156,0.032700002,0.028599977,152.09308,107.95014,39700,0.38127244,0.09,0.06,0.074541666,0.082499996,5.0,0.01,50,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.75260913,0.03610003,0.029383302,130.80939,86.80273,79400,0.33609822,0.08,0.06,0.07145833,0.074,5.0,0.01,100,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.74181056,0.035700023,0.030550003,111.11404,72.35821,158800,0.3182463,0.08,0.06,0.07654166,0.074999996,5.0,0.01,200,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.7401214,0.037100017,0.031333327,93.80112,57.505177,317600,0.3312856,0.08,0.07,0.08995833,0.094399996,5.0,0.01,400,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.7541507,0.037,0.032966673,75.34295,45.81041,635200,0.34035367,0.06,0.05,0.075958334,0.0801,5.0,0.01,800,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.7775991,0.03850001,0.03184998,59.571667,35.26944,1270400,0.37382603,0.06,0.05,0.09441666,0.0972,5.0,0.01,1600,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",5,1024000
0.8271346,0.039000034,0.03219998,144.26234,120.659805,39700,0.54118085,0.0,0.13,0.19516666,0.19039999,5.0,0.1,50,1000,0.0,0.1,36000,mnist,60000,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",1,64000
0.85890865,0.037500024,0.03331667,124.68563,90.49843,79400,0.53958166,0.0,0.08,0.19504167,0.20539999,5.0,0.1,100,1000,0.0,0.1,36000,mnist,60000,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",1,64000
0.9143118,0.03940004,0.033549964,108.3084,75.08505,158800,0.59945565,0.0,0.07,0.21154167,0.2109,5.0,0.1,200,1000,0.0,0.1,36000,mnist,60000,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",1,64000
1.0066843,0.038400054,0.032400012,94.82348,60.25886,317600,0.69732755,0.0,0.06,0.2435,0.2447,5.0,0.1,400,1000,0.0,0.1,36000,mnist,60000,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",1,64000
1.1207304,0.03940004,0.032866657,76.560265,45.22827,635200,0.8332202,0.0,0.06,0.31204167,0.3155,5.0,0.1,800,1000,0.0,0.1,36000,mnist,60000,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",1,64000
1.280773,0.0406,0.030116677,65.5168,35.449997,1270400,1.0409569,0.0,0.06,0.40845832,0.4109,5.0,0.1,1600,1000,0.0,0.1,36000,mnist,60000,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",1,64000
0.8271076,0.038900018,0.03241664,143.07167,120.261955,39700,0.5424836,0.0,0.13,0.195,0.2014,5.0,0.03,50,1000,0.0,0.1,36000,mnist,60000,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",1,64000
0.85819775,0.037500024,0.033466637,123.42959,90.09576,79400,0.5402097,0.0,0.08,0.195,0.2022,5.0,0.03,100,1000,0.0,0.1,36000,mnist,60000,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",1,64000
0.913841,0.039300025,0.03373331,107.53538,74.94903,158800,0.6007273,0.0,0.07,0.213,0.2085,5.0,0.03,200,1000,0.0,0.1,36000,mnist,60000,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",1,64000
1.0056827,0.039300025,0.032683313,93.24738,59.608994,317600,0.6975314,0.0,0.06,0.249125,0.24309999,5.0,0.03,400,1000,0.0,0.1,36000,mnist,60000,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",1,64000
1.1195141,0.03970003,0.032966673,74.841484,44.45485,635200,0.8289619,0.0,0.05,0.2985,0.2978,5.0,0.03,800,1000,0.0,0.1,36000,mnist,60000,SHEL,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.0,)",1,64000
